detector,series_id,score_hash,n_points,raw_hash_match
MOMENT_FT,517_UCR_id_215_Facility_tr_7482_1st_24005.csv,1c20f3c0985ce79300883351a81eee84e4bf8eaabfdb5127e11f0095e9ca02be,29931,True
MOMENT_FT,525_UCR_id_223_Facility_tr_50000_1st_250720.csv,567ed82ebee501e4d20a3815ca8753a14bf989c114f75a4e870a85a0a3c547db,299790,True
MOMENT_FT,526_UCR_id_224_Sensor_tr_2827_1st_4711.csv,30634935d35ecaf5b1121c3789edb716316b94a2e6ab44a024423d8dad2ee25a,11308,True
MOMENT_FT,530_UCR_id_228_HumanActivity_tr_16250_1st_38500.csv,01e057934961241631ddaa94e0133aa6eb279f5160f3bac3dd073b84f251a854,65000,True
MOMENT_FT,531_SMAP_id_1_Sensor_tr_1811_1st_4510.csv,9cc79509ccea53c50f499d2eaa33974912095f4ef9c8bb6722600cc300f485c1,7244,True
MOMENT_FT,532_SMAP_id_2_Sensor_tr_2075_1st_5550.csv,c3069081826b964a05352bebba92a6cb5df4ec5a8589b6eeb220a4f715f7bafc,8302,True
MOMENT_FT,533_SMAP_id_3_Sensor_tr_2052_1st_5300.csv,2211321fbae37d89dec8b53b267d6869a51c779be9d10dd322149e47e0f90842,8209,True
MOMENT_FT,534_SMAP_id_4_Sensor_tr_1968_1st_4370.csv,1c6e750d21c392b648d391f144b364c276b3ae6c414b9b366809169cd015dbd5,7874,True
MOMENT_FT,536_SMAP_id_6_Sensor_tr_2160_1st_5600.csv,e83380d12e9c68493c803b7eb693ebe7588341bcf449f0722dad20102ac626f0,8640,True
MOMENT_FT,537_SMAP_id_7_Sensor_tr_2077_1st_5394.csv,4024375c195d6e4dce10410f57175b25292250aa4940ad109176dfccbb75ea56,8310,True
MOMENT_FT,538_SMAP_id_8_Sensor_tr_2007_1st_3650.csv,2f257fea8b362373cdfadceba5a6d73d09c238a4ec5ba61b79e95c6fe5f558aa,8029,True
MOMENT_FT,539_SMAP_id_9_Sensor_tr_1857_1st_4270.csv,36c45b66f6949fa4012360acec050401fb57bad2d19287276cdb61bd43417597,7431,True
MOMENT_FT,540_SMAP_id_10_Sensor_tr_2051_1st_4575.csv,6cfb649d0d125c88bb93541131e558fb5b0cfc9f178264646a2c8e4b7224613e,8205,True
MOMENT_FT,541_SMAP_id_11_Sensor_tr_1832_1st_5300.csv,10c86c2e69aa890747ee0bfb48ab3df5fb400f7d2e7cff64c566f59ee5db19ba,7331,True
MOMENT_FT,542_SMAP_id_12_Sensor_tr_1908_1st_4690.csv,ba4449949cc2b3ceb62f4a8089e110a60fd5307c4b18f4de054a2c93b5f0084c,7632,True
MOMENT_FT,544_SMAP_id_14_Sensor_tr_1978_1st_4450.csv,8cb6b1d62667f590fe11413de8c8613a4509a43cfe30859fba80ae67e35ec396,7914,True
MOMENT_FT,545_SMAP_id_15_Sensor_tr_1173_1st_2750.csv,3283b9b9eb1218060a711f47b93ef3d7925e5af97a0ab38e9f934966e77ce0d5,4693,True
MOMENT_FT,546_SMAP_id_16_Sensor_tr_2117_1st_4770.csv,3609204dd9be06d0172fa27d81fab1f7079588362b634fc57b25f0561b975813,8469,True
MOMENT_FT,547_SMAP_id_17_Sensor_tr_2133_1st_5400.csv,4cb45ee2bd64fda1fe62c892c4331453ce9d86b038da95aa0edd6ae8d9578db2,8532,True
MOMENT_FT,548_SMAP_id_18_Sensor_tr_2094_1st_5600.csv,feb00561711a2db4d8feb88bbc68acf82a19259eec16120e76ca301a4b46b972,8376,True
MOMENT_FT,549_SMAP_id_19_Sensor_tr_1998_1st_2098.csv,8898f43aaf005f0995330c261d1a0af867966eebc72084736be20dcb48cbcc18,8579,True
MOMENT_FT,550_SWaT_id_1_Sensor_tr_43700_1st_43800.csv,b567db69a7c71507e21184ef2d8e6efdd23d0e04f8fc689cb8957f004562ff6a,419919,True
MOMENT_FT,551_YAHOO_id_1_Synthetic_tr_500_1st_893.csv,e210a136be2ebf186d82b395e39791519add54544025e8a3839f22d188ee467e,1421,True
MOMENT_FT,552_YAHOO_id_2_Synthetic_tr_500_1st_893.csv,39d78c243e010ff285d6208c8fa713fd787da44a9d91eeb4348e8f5b810580d6,1421,True
MOMENT_FT,555_YAHOO_id_5_WebService_tr_500_1st_730.csv,285b7f16ef1b06fe8d52c6b2dcfb2ea97d87077c79bd0691818d78970b6ed780,1680,True
MOMENT_FT,558_YAHOO_id_8_WebService_tr_500_1st_1125.csv,3d30fec9b379e8b1d9e2c30c807589b357cb4d4564fdf6558289178d6845dad8,1427,True
MOMENT_FT,562_YAHOO_id_12_Synthetic_tr_500_1st_893.csv,f6b71e078eaaee6990053037f8fc5ce1b2ff5f0c7aaa635b8591e27e39de33a0,1421,True
MOMENT_FT,570_YAHOO_id_20_Synthetic_tr_500_1st_658.csv,2989e4c6b32afb55ad08d48e9239cc2476d76c0f67ef1f9d3f507b8e8192008a,1421,True
MOMENT_FT,571_YAHOO_id_21_Synthetic_tr_500_1st_623.csv,d1538daa8263a1d06d935e15501ee6ca7156f72fb9e07db52ab889e2a2723143,1421,True
MOMENT_FT,579_YAHOO_id_29_WebService_tr_500_1st_1342.csv,c5259a8b21ec8ec58e42ab9b3871820c1813c60a89e353209d7b1680504769fe,1680,True
MOMENT_FT,603_YAHOO_id_53_Synthetic_tr_500_1st_893.csv,bbce6649b585065bbdeeefa61a3794146f33ef2eeddabdd2fe60d89172612fbc,1421,True
MOMENT_FT,644_YAHOO_id_94_WebService_tr_500_1st_1078.csv,d09ac40325bcf4cc085352097dc1821c5ade05d0e1847960ea25e74fdd3199a0,1435,True
MOMENT_FT,645_YAHOO_id_95_WebService_tr_500_1st_1047.csv,12e858b57265d19b69c316b5e9f39bb5000738403148efdf5efab004b8d0177b,1680,True
MOMENT_FT,649_YAHOO_id_99_WebService_tr_500_1st_1386.csv,41d66fa19bca61f33955b5ae055dbecbd50a6a1cc8d31be703ea542685a57d5b,1680,True
MOMENT_FT,657_YAHOO_id_107_WebService_tr_500_1st_1260.csv,7122ba1c93851ea5a32d0cd6d9995045e7a23a849b02c06fe0ea3de81ce8dc06,1440,True
MOMENT_FT,658_YAHOO_id_108_Synthetic_tr_500_1st_893.csv,4e37b1e2da0882a2900f6c9442911e6964aa11162e093bdd708df56a9ccd5d71,1421,True
MOMENT_FT,672_YAHOO_id_122_WebService_tr_500_1st_857.csv,c787245ddbe30ffc963964593168ebd82ded6c685584e30492129c9356ac66df,1680,True
MOMENT_FT,680_YAHOO_id_130_Synthetic_tr_500_1st_893.csv,65ce7181beb429a33ae64234251af14ecd01ad1854dbbe9e68b33737a1ac6f54,1421,True
MOMENT_FT,689_YAHOO_id_139_WebService_tr_500_1st_1073.csv,c5654cabc8c0d00ecd7db04097420d59eb9e8dd20a1e50a9a6a1133e5fa98f15,1680,True
MOMENT_FT,693_YAHOO_id_143_WebService_tr_500_1st_1003.csv,15dac47a8d13f3cd06483d81720969ec4f98ce2f9ce38cbc24c403bd8e3286fb,1427,True
MOMENT_FT,701_YAHOO_id_151_Synthetic_tr_500_1st_893.csv,7f16ba17b4bc8c95d99e33215f94b49d4081515a29f0521bfcab05d6cc2a73bd,1421,True
MOMENT_FT,723_YAHOO_id_173_WebService_tr_500_1st_1214.csv,3be18660f000d9b76458e915db79525975945a90c704599ec67b7f5e54f43e88,1420,True
MOMENT_FT,724_YAHOO_id_174_WebService_tr_500_1st_1030.csv,d3d63ed88e239ac66b8a4187379692951fd6a742c4c02dc72051ff35195d5130,1680,True
MOMENT_FT,734_YAHOO_id_184_WebService_tr_500_1st_768.csv,420c085057b38312b09328863e32df42c25ee9d1e44010bfe61623ff4384bd49,1424,True
MOMENT_FT,741_YAHOO_id_191_WebService_tr_500_1st_1114.csv,d740d4e31c76ef01b8a8001b41f876c7abdadb1c2cc12bebba9e0cb43c340771,1680,True
MOMENT_FT,755_YAHOO_id_205_Synthetic_tr_500_1st_893.csv,49a6ff63cb67748bff123a23748e3121b7cd23333b1007694c1800d3f1460bfd,1421,True
MOMENT_FT,762_YAHOO_id_212_WebService_tr_500_1st_1055.csv,7b314329db9aaa9fad11bcba26489169cac2005b84b1bb0aed79c692d1378bde,1680,True
MOMENT_FT,780_YAHOO_id_230_Synthetic_tr_500_1st_893.csv,32164b5cef4a4c3bcea96704a56e98593b457b94d4b2b2cbd0f4fd0a4265b9c7,1421,True
MOMENT_FT,788_YAHOO_id_238_WebService_tr_500_1st_973.csv,d6307c06b21718e9cd8263f7c2e3efcc84ef0bcc898412041b2dc85d7f02d6a1,1680,True
MOMENT_FT,797_YAHOO_id_247_Synthetic_tr_500_1st_893.csv,dd86df94c5b59792e393376bbff6c5341e53cf6594f9012b9dd768835496e015,1421,True
MOMENT_FT,806_YAHOO_id_256_Synthetic_tr_500_1st_893.csv,745f1feff13e701a047b4fcd5070ff76c51ec983418428b26c41698c9611f951,1421,True
MOMENT_FT,807_YAHOO_id_257_WebService_tr_500_1st_1210.csv,b789c9eecf81848d56067028a62ae4f690fa3db1b6adf112007a3880134cf9e8,1424,True
MOMENT_FT,810_Exathlon_id_1_Facility_tr_10766_1st_12590.csv,7e578aba0f604d6ceb1c9d320ee9c112d5e566a0c1eac25c1ec6da7892cefb2c,43066,True
MOMENT_FT,811_Exathlon_id_2_Facility_tr_10766_1st_12590.csv,4899e8e6028121cd644b125cae9617f201170e5bdbdad8d0127b3d2ee5b5e0c1,43066,True
MOMENT_FT,812_Exathlon_id_3_Facility_tr_10766_1st_12590.csv,fe8c48fb3da9aa7ba1c75a98a8aa4514fb492ff99ca12cead048d43f4fcb2beb,43066,True
MOMENT_FT,814_Exathlon_id_5_Facility_tr_10766_1st_12590.csv,4899e8e6028121cd644b125cae9617f201170e5bdbdad8d0127b3d2ee5b5e0c1,43066,True
MOMENT_FT,815_Exathlon_id_6_Facility_tr_10766_1st_12590.csv,fe8c48fb3da9aa7ba1c75a98a8aa4514fb492ff99ca12cead048d43f4fcb2beb,43066,True
MOMENT_FT,816_Exathlon_id_7_Facility_tr_10766_1st_12590.csv,8a9e018f565ee48d7a9f37c5f08da5298207a9edae56463259cc8e85dca9242f,43066,True
MOMENT_FT,817_Exathlon_id_8_Facility_tr_10766_1st_12590.csv,df4c216e9726fedf8d738dc1f94d6edbb2626c41166d797bb94ba345de8a0fb8,43066,True
MOMENT_FT,818_Exathlon_id_9_Facility_tr_11665_1st_13484.csv,f4da5f2931bdca780640475e21be982e7d26d256980afd0fff3233f99c05e2d9,46660,True
MOMENT_FT,819_Exathlon_id_10_Facility_tr_10766_1st_12590.csv,b10deda9edd085587b7aeca27fd147018537e359ec7d6f4cd71c3f1a18c0a24d,43066,True
MOMENT_FT,820_Exathlon_id_11_Facility_tr_11665_1st_13484.csv,579e0cf921f131a45f117cbe721348bde1ed456bc64194d0d92138b9fa6b320b,46660,True
MOMENT_FT,821_Exathlon_id_12_Facility_tr_6985_1st_7085.csv,ffd15b182336e26c5bac96efbe9def4f9ead6c20ab0d4ec381e798a90ff75809,46649,True
MOMENT_FT,822_Exathlon_id_13_Facility_tr_10766_1st_12590.csv,df4c216e9726fedf8d738dc1f94d6edbb2626c41166d797bb94ba345de8a0fb8,43066,True
MOMENT_FT,823_Exathlon_id_14_Facility_tr_10766_1st_12590.csv,e79521124e61bad41dd660c6ed0368425699ff710a0e6624a36fecf1b26f2f14,43066,True
MOMENT_FT,824_Exathlon_id_15_Facility_tr_10766_1st_12590.csv,2eef13474d81ef71dafe3b2cddfc7619cd894496880d21269e46ace08ce3e727,43066,True
MOMENT_FT,826_Exathlon_id_17_Facility_tr_11665_1st_13484.csv,579e0cf921f131a45f117cbe721348bde1ed456bc64194d0d92138b9fa6b320b,46660,True
MOMENT_FT,827_Exathlon_id_18_Facility_tr_10766_1st_12590.csv,2eef13474d81ef71dafe3b2cddfc7619cd894496880d21269e46ace08ce3e727,43066,True
MOMENT_FT,828_Exathlon_id_19_Facility_tr_11663_1st_13482.csv,2c7b2cb512230931e4df237dbb4d916cc079021c7538e2088baf827fb20ded5c,46655,True
MOMENT_FT,829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,8a9e018f565ee48d7a9f37c5f08da5298207a9edae56463259cc8e85dca9242f,43066,True
MOMENT_FT,830_Exathlon_id_21_Facility_tr_10766_1st_12590.csv,5c127ea7a5a107973e9b93df1357a1a0b2f7fc80080580cd3e4d52d64f235cf8,43066,True
MOMENT_FT,831_Exathlon_id_22_Facility_tr_11665_1st_13484.csv,579e0cf921f131a45f117cbe721348bde1ed456bc64194d0d92138b9fa6b320b,46660,True
MOMENT_FT,832_Exathlon_id_23_Facility_tr_10766_1st_12590.csv,8a9e018f565ee48d7a9f37c5f08da5298207a9edae56463259cc8e85dca9242f,43066,True
MOMENT_FT,833_Exathlon_id_24_Facility_tr_10766_1st_12590.csv,fe8c48fb3da9aa7ba1c75a98a8aa4514fb492ff99ca12cead048d43f4fcb2beb,43066,True
MOMENT_FT,834_Exathlon_id_25_Facility_tr_11665_1st_13484.csv,579e0cf921f131a45f117cbe721348bde1ed456bc64194d0d92138b9fa6b320b,46660,True
MOMENT_FT,835_Exathlon_id_26_Facility_tr_10766_1st_12590.csv,387168b9a61eea86845dec74fb026f0ac9f3640ba4301b5e9811de52e6a84b57,43066,True
MOMENT_FT,836_Exathlon_id_27_Facility_tr_10766_1st_12590.csv,fe8c48fb3da9aa7ba1c75a98a8aa4514fb492ff99ca12cead048d43f4fcb2beb,43066,True
MOMENT_FT,837_Exathlon_id_28_Facility_tr_8898_1st_8998.csv,7d4728ba7e09d9357d0493f889282f6ab25517916ffe5a99e0ccc39ca4e7be6f,46650,True
MOMENT_FT,838_Exathlon_id_29_Facility_tr_10766_1st_12590.csv,df4c216e9726fedf8d738dc1f94d6edbb2626c41166d797bb94ba345de8a0fb8,43066,True
MOMENT_FT,839_Exathlon_id_30_Facility_tr_10766_1st_12590.csv,8a9e018f565ee48d7a9f37c5f08da5298207a9edae56463259cc8e85dca9242f,43066,True
MOMENT_FT,840_Exathlon_id_31_Facility_tr_10766_1st_12590.csv,2eef13474d81ef71dafe3b2cddfc7619cd894496880d21269e46ace08ce3e727,43066,True
MOMENT_FT,841_Exathlon_id_32_Facility_tr_11663_1st_13482.csv,8dec8eba9ebe2511e904819f72a718bf5442992371457aa033af9699cadca2dd,46655,True
MOMENT_FT,842_OPPORTUNITY_id_1_HumanActivity_tr_7295_1st_27516.csv,d2fd925133dd9260de316fa97565c797c72538ce7ed9cd960e461240ffb0068d,29182,True
MOMENT_FT,843_OPPORTUNITY_id_2_HumanActivity_tr_808_1st_908.csv,f1ab52f8fee509d18cdb86e90e98cd5a177d6519c1bf3b03b8841215f791e5bf,9057,True
MOMENT_FT,844_OPPORTUNITY_id_3_HumanActivity_tr_500_1st_566.csv,37b2cb63a637ea3e057928cc86f07f698182b798f26f4ee1d367898130af0ad5,15653,True
MOMENT_FT,845_OPPORTUNITY_id_4_HumanActivity_tr_7295_1st_27516.csv,6a1f67f0d3f4402d174c643408b92ac086f90ef5c25b2200425e82ba93440615,29182,True
MOMENT_FT,846_OPPORTUNITY_id_5_HumanActivity_tr_2085_1st_2185.csv,0427fc2fd5933b1cd9390e477f6ca17511d78a37ace4be90a414306560c8961a,22194,True
MOMENT_FT,847_OPPORTUNITY_id_6_HumanActivity_tr_808_1st_908.csv,0bbc1c28782d702807a56831b629040571a8931b73203ac8d9268e73bbc2f467,9057,True
MOMENT_FT,848_OPPORTUNITY_id_7_HumanActivity_tr_1477_1st_1577.csv,1704bbd3033124eb219a9ef0b3a002eb65e9c98ee1853e37229bfe5c6d623ffc,18011,True
MOMENT_FT,849_OPPORTUNITY_id_8_HumanActivity_tr_1100_1st_1200.csv,c3eab46a4f1e7e18ce025bb291b539251ad0762f9adc62a46963e967bafe9b29,24892,True
MOMENT_FT,850_OPPORTUNITY_id_9_HumanActivity_tr_895_1st_995.csv,1cffd744e92427bcd4faedbd266f840a7eca060285f24871628c263fb55136bb,14751,True
MOMENT_FT,851_OPPORTUNITY_id_10_HumanActivity_tr_6213_1st_7311.csv,db111cc0d49bd7fff2521c37ab2fa31f733735588c3aefee2d25ff1c5dc20ee1,24852,True
MOMENT_FT,853_OPPORTUNITY_id_12_HumanActivity_tr_808_1st_908.csv,1ad509c199c696897b75c7b850aa496a70b20bb123fba7b952aceb133f4571e8,9057,True
MOMENT_FT,854_OPPORTUNITY_id_13_HumanActivity_tr_1477_1st_1577.csv,aad1a2544e77852f0861499cb36174b2cd60afaf7e72d57375d50efe752672d1,18011,True
MOMENT_FT,855_OPPORTUNITY_id_14_HumanActivity_tr_808_1st_908.csv,0f8ee28d11ff9dcbb3fff78a478b1640d993fd4da1b4d4c5655b8cb3b6ac88c5,9057,True
MOMENT_FT,856_OPPORTUNITY_id_15_HumanActivity_tr_808_1st_908.csv,c04ec2a490f88b9894f79c9ff8b20299d33080650a9ce64a667bc42adbf7d84a,9057,True
MOMENT_FT,857_OPPORTUNITY_id_16_HumanActivity_tr_500_1st_566.csv,d0c0ec2c823ce5340a3761332848f93434b66ffab95ddb0bd7752031af81ddf8,15653,True
MOMENT_FT,858_OPPORTUNITY_id_17_HumanActivity_tr_808_1st_908.csv,41237608ee235fc9fa2d1dda5f15340aa6c0406ef253b05a95f85cae3e602a6b,9057,True
MOMENT_FT,859_OPPORTUNITY_id_18_HumanActivity_tr_895_1st_995.csv,c5e2c20a3e8e268740d6c3d1630a268974e7e4fb6ac766e69b63218a946b2899,14751,True
MOMENT_FT,860_OPPORTUNITY_id_19_HumanActivity_tr_808_1st_908.csv,ce6f1c261df48e269542d60b7867d09c94285de93e10e400a1676188c938436f,9057,True
MOMENT_FT,861_OPPORTUNITY_id_20_HumanActivity_tr_2085_1st_2185.csv,f0bf53841e9ba34a4699a95e03ab51b7c49653743ba13be5709f1d31e88ab265,22194,True
MOMENT_FT,862_OPPORTUNITY_id_21_HumanActivity_tr_500_1st_566.csv,0f430ddf4a4c142a81f34700b1ce1ed32bb3bcebf564e68872e137bf5b3055e6,15653,True
MOMENT_FT,863_OPPORTUNITY_id_22_HumanActivity_tr_808_1st_908.csv,ebe5bf1939563a9852bafd04b958b008d44d149b633398ad9841ef1730554ec5,9057,True
MOMENT_FT,865_OPPORTUNITY_id_24_HumanActivity_tr_2085_1st_2185.csv,dc5728e904ac46a8d71ec0ba5a37f7750fd831b95f91eaf362dd0594bb07d83c,22194,True
MOMENT_FT,866_OPPORTUNITY_id_25_HumanActivity_tr_6213_1st_7311.csv,f4104f6e184dfee47076d787afcb69691e23f5e7ff1283bfb4eb8ccb211bb961,24852,True
MOMENT_FT,867_OPPORTUNITY_id_26_HumanActivity_tr_808_1st_908.csv,4fe37d846c08c64cc9fdc7e732d0a5d90e0cd8533fc4480ba199d82b85734703,9057,True
MOMENT_FT,868_OPPORTUNITY_id_27_HumanActivity_tr_2085_1st_2185.csv,7cb2a0198fcd8f69243b72045722003083d3a6efe65b0b0a234105d00ae18715,22194,True
MOMENT_FT,869_OPPORTUNITY_id_28_HumanActivity_tr_500_1st_566.csv,2f9e81209c52deba2a585efcd3865c8848c5d49620f9982f549a9f6a14ade031,15653,True
MOMENT_FT,870_OPPORTUNITY_id_29_HumanActivity_tr_1477_1st_1577.csv,d40a847fa3dc28766871d6fdc32e0653bf6b325100805503830c815fe4be6fd5,18011,True
MOMENT_ZS,001_NAB_id_1_Facility_tr_1007_1st_2014.csv,9e144dde99277b17be36d78e58f3b22928236cde3756df565f4c2d2943b34d0b,4031,True
MOMENT_ZS,002_NAB_id_2_WebService_tr_1500_1st_4106.csv,e384ba62abccd928d0767c6001308f07262656f59ffa9d308a850e62dbbbda8f,6000,True
MOMENT_ZS,005_NAB_id_5_Traffic_tr_594_1st_1645.csv,9996e9946c7bc6ed68b14e36398f4688944135649247c96ce97f7f15eed30aa1,2379,True
MOMENT_ZS,006_NAB_id_6_Traffic_tr_2579_1st_5839.csv,e59c60b4fa4f5e91ff02c10a3c60ec740c777d62af6e818ed574160b1b7dea33,10319,True
MOMENT_ZS,008_NAB_id_8_Synthetic_tr_1007_1st_2734.csv,c23d29d4745720dd17636e2912a589e894b03257713c73f08b935ac29c39f47d,4031,True
MOMENT_ZS,009_NAB_id_9_Traffic_tr_500_1st_438.csv,f128c73555e16e18283eac5f3f2083d8bd2951d4d7da0bd54ee0394db167335f,2161,True
MOMENT_ZS,010_NAB_id_10_WebService_tr_500_1st_271.csv,d37bd082fdf76ee76cc67f7d5801fe1dbbdc3ded08a572e8ac7fa0e8cd990b52,1000,True
MOMENT_ZS,011_NAB_id_11_Facility_tr_1007_1st_1526.csv,7b369696babf56cd2ce58aff35dc286c24d197d4857d69bcedced9fbbc23aa44,4031,True
MOMENT_ZS,013_NAB_id_13_Traffic_tr_623_1st_2084.csv,46c166544ed7dcde4b3850774d6219aa481aca55a5151051511b39fea7f85628,2494,True
MOMENT_ZS,014_NAB_id_14_WebService_tr_500_1st_1045.csv,14f530bcca608b2cf07f110945e296c633ace2cc570c4505c92eebc9673ed280,1537,True
MOMENT_ZS,015_NAB_id_15_Synthetic_tr_1007_1st_2787.csv,427511d1310c22a1bf9a4641df71931a7ad211b5978bf6cef76eae71e586074f,4031,True
MOMENT_ZS,016_NAB_id_16_Environment_tr_1816_1st_3540.csv,07156d2c663ef9d95ef67116ec0b325f8c31ae70b5e187f891c8d771830c0652,7266,True
MOMENT_ZS,017_NAB_id_17_Synthetic_tr_1007_1st_1805.csv,9f3d271dd7fca3b7f32a4f00857c38e667d971c1e15b1d1842fc21c3595cd903,4031,True
MOMENT_ZS,018_NAB_id_18_Facility_tr_500_1st_669.csv,519a38017dd408c83d45807c44029bf96bff23dcf7a285cbb349a8621a1dd17c,1881,True
MOMENT_ZS,019_NAB_id_19_Facility_tr_1007_1st_1171.csv,abbdaaf05e7d7a53ae66f74db4b1fc0bc7c625a459ec5975c18bfb25ceaa7152,4031,True
MOMENT_ZS,020_NAB_id_20_Synthetic_tr_1007_1st_2679.csv,58d13f01647df90290ecf9fed1af1c478748fdbe1b91cbf9d0ef8b68c535a9be,4031,True
MOMENT_ZS,022_NAB_id_22_Facility_tr_1007_1st_2980.csv,24bd6e95836f3fe7de39861679c1c890de03b98d88a9387bdfe463ab7b18cba1,4031,True
MOMENT_ZS,023_NAB_id_23_Facility_tr_4512_1st_16551.csv,5bf42fbfbaa94291c385510ab6589e1adcc7af80e0d5cbcce235b12a6eab6e8a,18049,True
MOMENT_ZS,024_NAB_id_24_Synthetic_tr_1007_1st_2787.csv,8cc50a71026d9e7cb0f4bbccb359c0845e8b1103aa2a580858924b2fdbdf6db4,4031,True
MOMENT_ZS,025_NAB_id_25_WebService_tr_3958_1st_4614.csv,ae28cbfba3c96ccda1615bc7faea94fc583aa688ea76f4221b7551d49d8d191b,15832,True
MOMENT_ZS,026_NAB_id_26_Traffic_tr_624_1st_2261.csv,f0f43a6375704c5f4bf2b6530c7685fe1afbb6c0af6a10174fed28a81186ee2c,2499,True
MOMENT_ZS,027_NAB_id_27_Facility_tr_757_1st_2582.csv,135346b6f6769d70ed76539731034ab066c292d4bae951561a978e1d2e41cdc5,3031,True
MOMENT_ZS,028_NAB_id_28_Facility_tr_1007_1st_3447.csv,b7648e5b7d0a85e2cb8131426241adf7d9c1de488454460decb10d69dfb1602a,4031,True
MOMENT_ZS,032_WSD_id_4_WebService_tr_4559_1st_11822.csv,9f46c1ea43d13c1bcb90a3f8162a8f564538a2b30233ac5d88e26e5e70d0fc9e,10686,True
MOMENT_ZS,039_WSD_id_11_WebService_tr_1746_1st_1846.csv,73d6c0e98fee811ccb2a2756ffc1b5e7b04d68577829f010763d2bf87f00ef27,18219,True
MOMENT_ZS,040_WSD_id_12_WebService_tr_4559_1st_9714.csv,0ba6b7fb076a39ac3eb47e9559bf8e2ddc14485ee8c9eed4991b1cb422a5f1bd,18236,True
MOMENT_ZS,043_WSD_id_15_WebService_tr_4521_1st_6828.csv,3d6f6b883648449e5492cc4df56b83920c008acc5ace3704e45f3bb0233cb361,18085,True
MOMENT_ZS,049_WSD_id_21_WebService_tr_4297_1st_7097.csv,9dc25b9afea7cf73231e1027db8f75e89c6bfe36d7d5f2e66f6990e7ba126995,17189,True
MOMENT_ZS,054_WSD_id_26_WebService_tr_2409_1st_2509.csv,c7fba0cae9eb8d01c4d8cdbc5c51a718d86f8c5fc2995d5bfdc6590a6d198d70,18391,True
MOMENT_ZS,058_WSD_id_30_WebService_tr_1136_1st_1236.csv,5ea0801c1936749043e50a98c546b6bbf84aa15d281b828c6800fb07a936917a,18236,True
MOMENT_ZS,060_WSD_id_32_WebService_tr_4576_1st_4766.csv,5c4dc40fa23e517d3530d19f1bf1c1a352c6af2aed632aea1219c9226e981a44,18305,True
MOMENT_ZS,068_WSD_id_40_WebService_tr_4549_1st_13322.csv,aa0ed8466ee9ae34463a8083f49fc58fb5bd13c5c4a66f56d545ed5e5039c0f7,18197,True
MOMENT_ZS,074_WSD_id_46_WebService_tr_990_1st_1090.csv,006b60bd18ba1ea3b8266985a5304ef0445be60fa00813672201d66965b66aef,18236,True
MOMENT_ZS,089_WSD_id_61_WebService_tr_1010_1st_1110.csv,dd569644001466e290cc60206769dfe6114cd5c3b471db87d4706c383f60d933,17429,True
MOMENT_ZS,094_WSD_id_66_WebService_tr_3309_1st_3914.csv,2975ed9658114393d6f7b2a7f0a4cc265a4d859d494366c3ece8d7665a1139d1,13237,True
MOMENT_ZS,099_WSD_id_71_WebService_tr_4559_1st_14411.csv,e2144b8fcedd80e4d8e56e181b40bb7d26c536607dba72600fca09ae68db6553,18236,True
MOMENT_ZS,106_WSD_id_78_WebService_tr_3363_1st_3463.csv,bab28ab5345ed6ba258b0298561a6556d4df0b8acbc2da9bdac2551feb063292,18236,True
MOMENT_ZS,113_WSD_id_85_WebService_tr_500_1st_335.csv,c7b9917634c65d48485043baecb0adc8584c058d2892e09cbe251027e6f0aae4,18242,True
MOMENT_ZS,117_WSD_id_89_WebService_tr_3251_1st_3351.csv,066536d1bf8dbc27633d6415f7d63457a0ac3fe1f86709b083b4b03c3ff5860c,16376,True
MOMENT_ZS,125_WSD_id_97_WebService_tr_2217_1st_2317.csv,84a30f522e843c3aea38757d6a6fec6c41fd6584ec14b6b28ae821ae18454233,18250,True
MOMENT_ZS,130_WSD_id_102_WebService_tr_2362_1st_2462.csv,36e19b2e2b42e52a1e4fa9b33a680de80d1963fd84715c582569094e41099048,18236,True
MOMENT_ZS,137_WSD_id_109_WebService_tr_4559_1st_14404.csv,e555ddd74c3ae9d3b270fc848bdf0b20cc35b325fdcd4e394a3c687dbe58d4fa,18236,True
MOMENT_ZS,139_WSD_id_111_WebService_tr_1701_1st_1801.csv,1e5abe021cff3a9f7c0addf23a35c66829f545fe852ea869dcf3851521a57495,18381,True
MOMENT_ZS,140_MSL_id_1_Sensor_tr_530_1st_630.csv,29e83cef45948bfee67b6ff209de3890e15cab9ae5bd97657ed51c91a6a357e9,2430,True
MOMENT_ZS,141_MSL_id_2_Sensor_tr_500_1st_550.csv,151793f605ffb8d460aa303b271fa45f8556ea2f4fa2d40657bd505b7d7f6739,2264,True
MOMENT_ZS,143_MSL_id_4_Sensor_tr_980_1st_3550.csv,5b2ab44a7840bef4e0ed3b267039d5e37c76a848f21e57f40c7a6b7ed5d81659,3922,True
MOMENT_ZS,144_MSL_id_5_Sensor_tr_1525_1st_4590.csv,ab3aa1b5788fb6dc21f4450fbab26652638e0a6224d791c2a29aa6e116a3fd99,6100,True
MOMENT_ZS,145_MSL_id_6_Sensor_tr_530_1st_630.csv,df48d969c8a1a018cb8b1ec76dc7fea41804b130303f6a17871e5da22575f2db,2430,True
